publisher,publication_date,climate_change_count,climate_change_IPCCreport_count,insect_decline_count,insect_population_count,insect_population_studies_count,pollinator_decline_count,pollinator_population_count,total_count,climate_change_proportion,climate_change_IPCCreport_proportion,insect_decline_proportion,insect_population_proportion,insect_population_studies_proportion,pollinator_decline_proportion,pollinator_population_proportion
AP,1995-03-31,24.0,0.0,0.0,6.0,0.0,0.0,4.0,18337.0,0.0013088291432622567,0.0,0.0,0.0003272072858155642,0.0,0.0,0.00021813819054370944
AP,1995-04-30,18.0,0.0,0.0,3.0,0.0,0.0,1.0,15446.0,0.0011653502524925548,0.0,0.0,0.00019422504208209244,0.0,0.0,6.474168069403081e-05
AP,1995-05-31,9.0,0.0,0.0,4.0,0.0,0.0,0.0,16175.0,0.0005564142194744977,0.0,0.0,0.0002472952086553323,0.0,0.0,0.0
AP,1995-06-30,7.0,0.0,1.0,13.0,0.0,0.0,6.0,14872.0,0.0004706831629908553,0.0,6.724045185583647e-05,0.0008741258741258741,0.0,0.0,0.0004034427111350188
AP,1995-07-31,7.0,0.0,1.0,5.0,0.0,0.0,2.0,14988.0,0.0004670402989057913,0.0,6.672004270082733e-05,0.00033360021350413666,0.0,0.0,0.00013344008540165466
AP,1995-08-31,4.0,0.0,0.0,3.0,0.0,0.0,0.0,15331.0,0.00026090926880177417,0.0,0.0,0.00019568195160133062,0.0,0.0,0.0
AP,1995-09-30,8.0,1.0,0.0,4.0,0.0,0.0,0.0,16126.0,0.0004960932655339203,6.201165819174004e-05,0.0,0.00024804663276696017,0.0,0.0,0.0
AP,1995-10-31,11.0,3.0,0.0,7.0,0.0,0.0,1.0,16614.0,0.0006620922113879861,0.00018057060310581438,0.0,0.0004213314072469002,0.0,0.0,6.0190201035271456e-05
AP,1995-11-30,11.0,1.0,2.0,2.0,0.0,2.0,2.0,15889.0,0.0006923028510290138,6.293662282081944e-05,0.00012587324564163887,0.00012587324564163887,0.0,0.00012587324564163887,0.00012587324564163887
AP,1995-12-31,11.0,1.0,4.0,13.0,0.0,0.0,2.0,16140.0,0.0006815365551425031,6.195786864931847e-05,0.00024783147459727387,0.00080545229244114,0.0,0.0,0.00012391573729863693
AP,1996-01-31,9.0,0.0,0.0,5.0,0.0,0.0,0.0,16384.0,0.00054931640625,0.0,0.0,0.00030517578125,0.0,0.0,0.0
AP,1996-02-29,11.0,0.0,1.0,3.0,0.0,0.0,0.0,17086.0,0.0006438019431113192,0.0,5.852744937375629e-05,0.00017558234812126887,0.0,0.0,0.0
AP,1996-03-31,9.0,1.0,2.0,7.0,0.0,2.0,3.0,18029.0,0.0004991957401963503,5.5466193355150034e-05,0.00011093238671030007,0.00038826335348605024,0.0,0.00011093238671030007,0.0001663985800654501
AP,1996-04-30,10.0,0.0,1.0,9.0,0.0,1.0,4.0,16166.0,0.0006185822095756526,0.0,6.185822095756526e-05,0.0005567239886180873,0.0,6.185822095756526e-05,0.00024743288383026105
AP,1996-05-31,7.0,0.0,0.0,3.0,0.0,0.0,1.0,16499.0,0.00042426813746287653,0.0,0.0,0.00018182920176980423,0.0,0.0,6.0609733923268075e-05
AP,1996-06-30,12.0,0.0,3.0,10.0,0.0,2.0,6.0,15049.0,0.0007973951757591866,0.0,0.00019934879393979665,0.0006644959797993222,0.0,0.00013289919595986445,0.0003986975878795933
AP,1996-07-31,17.0,6.0,0.0,4.0,0.0,0.0,2.0,17110.0,0.0009935710111046172,0.00035067212156633545,0.0,0.000233781414377557,0.0,0.0,0.0001168907071887785
AP,1996-08-31,5.0,0.0,0.0,6.0,0.0,0.0,2.0,16070.0,0.00031113876789047915,0.0,0.0,0.000373366521468575,0.0,0.0,0.00012445550715619165
AP,1996-09-30,12.0,0.0,0.0,6.0,0.0,0.0,2.0,15199.0,0.0007895256266859662,0.0,0.0,0.0003947628133429831,0.0,0.0,0.00013158760444766102
AP,1996-10-31,8.0,0.0,0.0,2.0,0.0,0.0,0.0,16346.0,0.0004894163709776092,0.0,0.0,0.0001223540927444023,0.0,0.0,0.0
AP,1996-11-30,12.0,0.0,2.0,2.0,0.0,2.0,2.0,16190.0,0.0007411982705373688,0.0,0.00012353304508956145,0.00012353304508956145,0.0,0.00012353304508956145,0.00012353304508956145
AP,1996-12-31,4.0,0.0,1.0,2.0,0.0,1.0,1.0,15936.0,0.000251004016064257,0.0,6.275100401606425e-05,0.0001255020080321285,0.0,6.275100401606425e-05,6.275100401606425e-05
AP,1997-01-31,9.0,0.0,2.0,4.0,0.0,0.0,0.0,16803.0,0.0005356186395286556,0.0,0.00011902636433970124,0.00023805272867940248,0.0,0.0,0.0
AP,1997-02-28,4.0,0.0,0.0,3.0,0.0,0.0,0.0,15496.0,0.0002581311306143521,0.0,0.0,0.00019359834796076406,0.0,0.0,0.0
AP,1997-03-31,8.0,0.0,1.0,1.0,0.0,1.0,1.0,16795.0,0.0004763322417386127,0.0,5.9541530217326585e-05,5.9541530217326585e-05,0.0,5.9541530217326585e-05,5.9541530217326585e-05
AP,1997-04-30,16.0,0.0,0.0,5.0,0.0,0.0,1.0,16162.0,0.0009899764880584086,0.0,0.0,0.0003093676525182527,0.0,0.0,6.187353050365054e-05
AP,1997-05-31,10.0,0.0,1.0,5.0,0.0,0.0,2.0,14061.0,0.0007111869710546903,0.0,7.111869710546903e-05,0.00035559348552734513,0.0,0.0,0.00014223739421093806
AP,1997-06-30,53.0,0.0,0.0,5.0,0.0,0.0,3.0,13031.0,0.00406722431125777,0.0,0.0,0.00038370040672243113,0.0,0.0,0.00023022024403345867
AP,1997-07-31,19.0,2.0,0.0,2.0,0.0,0.0,1.0,15083.0,0.001259696346880594,0.00013259961546111516,0.0,0.00013259961546111516,0.0,0.0,6.629980773055758e-05
AP,1997-08-31,15.0,0.0,0.0,4.0,0.0,0.0,1.0,14770.0,0.001015572105619499,0.0,0.0,0.00027081922816519973,0.0,0.0,6.770480704129993e-05
AP,1997-09-30,28.0,0.0,0.0,3.0,0.0,0.0,1.0,15629.0,0.001791541365410455,0.0,0.0,0.0001919508605796916,0.0,0.0,6.398362019323054e-05
AP,1997-10-31,103.0,1.0,0.0,6.0,0.0,0.0,1.0,15678.0,0.006569715524939406,6.378364587319811e-05,0.0,0.0003827018752391887,0.0,0.0,6.378364587319811e-05
AP,1997-11-30,66.0,1.0,0.0,4.0,0.0,0.0,3.0,15067.0,0.004380434061193337,6.637021304838388e-05,0.0,0.00026548085219353553,0.0,0.0,0.00019911063914515166
AP,1997-12-31,145.0,2.0,0.0,1.0,0.0,0.0,1.0,15810.0,0.009171410499683744,0.0001265022137887413,0.0,6.325110689437066e-05,0.0,0.0,6.325110689437066e-05
AP,1998-01-31,25.0,0.0,0.0,2.0,0.0,0.0,0.0,16701.0,0.0014969163523142327,0.0,0.0,0.00011975330818513861,0.0,0.0,0.0
AP,1998-02-28,10.0,0.0,1.0,6.0,0.0,1.0,3.0,15809.0,0.0006325510784995889,0.0,6.325510784995888e-05,0.00037953064709975333,0.0,6.325510784995888e-05,0.00018976532354987667
AP,1998-03-31,35.0,0.0,0.0,1.0,0.0,0.0,0.0,16604.0,0.0021079258010118043,0.0,0.0,6.0226451457480126e-05,0.0,0.0,0.0
AP,1998-04-30,28.0,0.0,0.0,3.0,0.0,0.0,0.0,15628.0,0.0017916560020476069,0.0,0.0,0.0001919631430765293,0.0,0.0,0.0
AP,1998-05-31,35.0,1.0,0.0,6.0,0.0,0.0,1.0,15346.0,0.002280724618793171,6.516356053694774e-05,0.0,0.00039098136322168644,0.0,0.0,6.516356053694774e-05
AP,1998-06-30,23.0,0.0,0.0,8.0,0.0,0.0,1.0,15123.0,0.0015208622627785491,0.0,0.0,0.000528995569662104,0.0,0.0,6.6124446207763e-05
AP,1998-07-31,40.0,1.0,0.0,4.0,0.0,0.0,0.0,17322.0,0.0023092021706500403,5.773005426625101e-05,0.0,0.00023092021706500404,0.0,0.0,0.0
AP,1998-08-31,16.0,0.0,0.0,6.0,0.0,0.0,3.0,18004.0,0.0008886914019106865,0.0,0.0,0.00033325927571650743,0.0,0.0,0.00016662963785825372
AP,1998-09-30,14.0,0.0,0.0,4.0,0.0,0.0,1.0,16213.0,0.0008635045950780238,0.0,0.0,0.0002467155985937211,0.0,0.0,6.167889964843027e-05
AP,1998-10-31,46.0,0.0,0.0,6.0,0.0,0.0,4.0,16156.0,0.002847239415696955,0.0,0.0,0.0003713790542213419,0.0,0.0,0.0002475860361475613
AP,1998-11-30,45.0,1.0,0.0,2.0,0.0,0.0,1.0,17919.0,0.0025113008538422904,5.580668564093978e-05,0.0,0.00011161337128187957,0.0,0.0,5.580668564093978e-05
AP,1998-12-31,32.0,0.0,0.0,1.0,0.0,0.0,1.0,22017.0,0.0014534223554526049,0.0,0.0,4.54194486078939e-05,0.0,0.0,4.54194486078939e-05
AP,1999-01-31,24.0,0.0,0.0,2.0,0.0,0.0,1.0,22564.0,0.0010636411983690835,0.0,0.0,8.863676653075696e-05,0.0,0.0,4.431838326537848e-05
AP,1999-02-28,28.0,0.0,0.0,5.0,0.0,0.0,1.0,21765.0,0.0012864691017688951,0.0,0.0,0.00022972662531587412,0.0,0.0,4.5945325063174825e-05
AP,1999-03-31,23.0,0.0,0.0,1.0,0.0,0.0,0.0,23750.0,0.0009684210526315789,0.0,0.0,4.210526315789474e-05,0.0,0.0,0.0
AP,1999-04-30,22.0,0.0,1.0,4.0,0.0,0.0,0.0,14903.0,0.0014762128430517345,0.0,6.710058377507885e-05,0.0002684023351003154,0.0,0.0,0.0
AP,1999-05-31,11.0,0.0,0.0,5.0,0.0,0.0,3.0,14829.0,0.0007417897363274664,0.0,0.0,0.00033717715287612113,0.0,0.0,0.00020230629172567267
AP,1999-06-30,27.0,1.0,0.0,5.0,0.0,0.0,1.0,14615.0,0.001847417037290455,6.842285323297981e-05,0.0,0.00034211426616489907,0.0,0.0,6.842285323297981e-05
AP,1999-07-31,18.0,0.0,0.0,3.0,0.0,0.0,0.0,14646.0,0.0012290045063498567,0.0,0.0,0.00020483408439164277,0.0,0.0,0.0
AP,1999-08-31,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14868.0,0.0008743610438525693,0.0,0.0,0.0,0.0,0.0,0.0
AP,1999-09-30,15.0,0.0,1.0,10.0,0.0,0.0,2.0,15339.0,0.0009778994719342852,0.0,6.519329812895235e-05,0.0006519329812895234,0.0,0.0,0.0001303865962579047
AP,1999-10-31,22.0,0.0,1.0,3.0,0.0,1.0,2.0,16061.0,0.0013697777224332232,0.0,6.226262374696469e-05,0.0001867878712408941,0.0,6.226262374696469e-05,0.00012452524749392938
AP,1999-11-30,14.0,0.0,1.0,4.0,0.0,0.0,0.0,17120.0,0.0008177570093457944,0.0,5.841121495327103e-05,0.00023364485981308412,0.0,0.0,0.0
AP,1999-12-31,17.0,0.0,1.0,1.0,0.0,1.0,1.0,16600.0,0.0010240963855421687,0.0,6.0240963855421684e-05,6.0240963855421684e-05,0.0,6.0240963855421684e-05,6.0240963855421684e-05
AP,2000-01-31,26.0,0.0,0.0,3.0,0.0,0.0,0.0,17780.0,0.0014623172103487064,0.0,0.0,0.0001687289088863892,0.0,0.0,0.0
AP,2000-02-29,18.0,2.0,2.0,7.0,0.0,0.0,3.0,17303.0,0.0010402820320175692,0.00011558689244639658,0.00011558689244639658,0.000404554123562388,0.0,0.0,0.00017338033866959486
AP,2000-03-31,32.0,0.0,1.0,8.0,0.0,0.0,0.0,17855.0,0.0017922150658078969,0.0,5.600672080649678e-05,0.0004480537664519742,0.0,0.0,0.0
AP,2000-04-30,49.0,0.0,0.0,3.0,0.0,0.0,2.0,15437.0,0.0031741918766599727,0.0,0.0,0.00019433827816285547,0.0,0.0,0.00012955885210857033
AP,2000-05-31,20.0,1.0,1.0,6.0,0.0,1.0,3.0,15991.0,0.0012507035207304108,6.253517603652055e-05,6.253517603652055e-05,0.00037521105621912324,0.0,6.253517603652055e-05,0.00018760552810956162
AP,2000-06-30,22.0,0.0,2.0,7.0,0.0,0.0,2.0,14840.0,0.0014824797843665768,0.0,0.00013477088948787063,0.0004716981132075472,0.0,0.0,0.00013477088948787063
AP,2000-07-31,14.0,0.0,0.0,2.0,0.0,0.0,0.0,14414.0,0.000971277924240322,0.0,0.0,0.00013875398917718884,0.0,0.0,0.0
AP,2000-08-31,35.0,0.0,3.0,9.0,1.0,0.0,2.0,15711.0,0.002227738527146585,0.0,0.00019094901661256445,0.0005728470498376934,6.364967220418815e-05,0.0,0.0001272993444083763
AP,2000-09-30,38.0,0.0,2.0,6.0,0.0,1.0,1.0,17089.0,0.002223652642050442,0.0,0.0001170343495816022,0.0003511030487448066,0.0,5.85171747908011e-05,5.85171747908011e-05
AP,2000-10-31,43.0,3.0,1.0,3.0,0.0,1.0,1.0,15843.0,0.002714132424414568,0.0001893580761219466,6.311935870731554e-05,0.0001893580761219466,0.0,6.311935870731554e-05,6.311935870731554e-05
AP,2000-11-30,48.0,3.0,0.0,6.0,0.0,0.0,0.0,16358.0,0.0029343440518400784,0.0001833965032400049,0.0,0.0003667930064800098,0.0,0.0,0.0
AP,2000-12-31,44.0,0.0,0.0,5.0,0.0,0.0,0.0,15398.0,0.0028575139628523186,0.0,0.0,0.00032471749577867254,0.0,0.0,0.0
AP,2001-01-31,14.0,2.0,0.0,2.0,0.0,0.0,1.0,12801.0,0.0010936645574564487,0.0001562377939223498,0.0,0.0001562377939223498,0.0,0.0,7.81188969611749e-05
AP,2001-02-28,20.0,1.0,1.0,3.0,0.0,0.0,1.0,11541.0,0.0017329520838748808,8.664760419374404e-05,8.664760419374404e-05,0.0002599428125812321,0.0,0.0,8.664760419374404e-05
AP,2001-03-31,52.0,1.0,0.0,3.0,0.0,0.0,2.0,16978.0,0.0030627871362940277,5.889975262103899e-05,0.0,0.00017669925786311698,0.0,0.0,0.00011779950524207798
AP,2001-04-30,67.0,2.0,0.0,0.0,0.0,0.0,0.0,15169.0,0.004416902894060254,0.00013184784758388818,0.0,0.0,0.0,0.0,0.0
AP,2001-05-31,50.0,1.0,0.0,5.0,0.0,0.0,0.0,15982.0,0.003128519584532599,6.257039169065198e-05,0.0,0.0003128519584532599,0.0,0.0,0.0
AP,2001-06-30,117.0,3.0,0.0,3.0,0.0,0.0,1.0,15749.0,0.007429043113848498,0.00019048828497047432,0.0,0.00019048828497047432,0.0,0.0,6.34960949901581e-05
AP,2001-07-31,158.0,5.0,2.0,6.0,0.0,1.0,3.0,15353.0,0.010291148309776591,0.0003256692503093858,0.00013026770012375432,0.00039080310037126296,0.0,6.513385006187716e-05,0.00019540155018563148
AP,2001-08-31,42.0,0.0,0.0,2.0,0.0,0.0,0.0,15773.0,0.0026627781652190452,0.0,0.0,0.00012679896024852597,0.0,0.0,0.0
AP,2001-09-30,13.0,0.0,1.0,7.0,0.0,1.0,4.0,15586.0,0.0008340818683433851,0.0,6.416014371872192e-05,0.0004491210060310535,0.0,6.416014371872192e-05,0.0002566405748748877
AP,2001-10-31,24.0,1.0,0.0,4.0,0.0,0.0,1.0,17501.0,0.001371350208559511,5.713959202331295e-05,0.0,0.0002285583680932518,0.0,0.0,5.713959202331295e-05
AP,2001-11-30,45.0,0.0,0.0,6.0,0.0,0.0,4.0,16929.0,0.002658160552897395,0.0,0.0,0.000354421407052986,0.0,0.0,0.000236280938035324
AP,2001-12-31,37.0,0.0,1.0,8.0,0.0,0.0,5.0,16090.0,0.0022995649471721567,0.0,6.215040397762585e-05,0.0004972032318210068,0.0,0.0,0.00031075201988812925
AP,2002-01-31,29.0,1.0,1.0,1.0,0.0,0.0,0.0,17963.0,0.0016144296609697712,5.566998830930246e-05,5.566998830930246e-05,5.566998830930246e-05,0.0,0.0,0.0
AP,2002-02-28,29.0,0.0,0.0,4.0,0.0,0.0,1.0,17623.0,0.0016455768030414798,0.0,0.0,0.00022697611076434205,0.0,0.0,5.674402769108551e-05
AP,2002-03-31,36.0,0.0,0.0,0.0,0.0,0.0,0.0,17422.0,0.002066352887154173,0.0,0.0,0.0,0.0,0.0,0.0
AP,2002-04-30,31.0,1.0,0.0,6.0,0.0,0.0,1.0,16501.0,0.0018786740197563785,6.0602387734076725e-05,0.0,0.0003636143264044603,0.0,0.0,6.0602387734076725e-05
AP,2002-05-31,41.0,0.0,0.0,3.0,0.0,0.0,0.0,16345.0,0.002508412358519425,0.0,0.0,0.0001835423676965433,0.0,0.0,0.0
AP,2002-06-30,31.0,0.0,0.0,4.0,0.0,0.0,1.0,15206.0,0.0020386689464684995,0.0,0.0,0.00026305405760883863,0.0,0.0,6.576351440220966e-05
AP,2002-07-31,28.0,0.0,0.0,2.0,0.0,0.0,0.0,15290.0,0.0018312622629169393,0.0,0.0,0.00013080444735120994,0.0,0.0,0.0
AP,2002-08-31,53.0,0.0,4.0,10.0,0.0,0.0,2.0,15336.0,0.0034559207094418364,0.0,0.0002608242044861763,0.0006520605112154408,0.0,0.0,0.00013041210224308815
AP,2002-09-30,61.0,0.0,0.0,4.0,0.0,0.0,1.0,15763.0,0.0038698217344414134,0.0,0.0,0.00025375880225845333,0.0,0.0,6.343970056461333e-05
AP,2002-10-31,13.0,0.0,2.0,12.0,0.0,0.0,1.0,16726.0,0.0007772330503407868,0.0,0.00011957431543704412,0.0007174458926222648,0.0,0.0,5.978715771852206e-05
AP,2002-11-30,18.0,0.0,3.0,3.0,0.0,2.0,2.0,16528.0,0.0010890609874152953,0.0,0.00018151016456921588,0.00018151016456921588,0.0,0.00012100677637947725,0.00012100677637947725
AP,2002-12-31,31.0,0.0,0.0,2.0,0.0,0.0,0.0,16207.0,0.0019127537483803294,0.0,0.0,0.0001234034676374406,0.0,0.0,0.0
AP,2003-01-31,38.0,0.0,0.0,2.0,0.0,0.0,0.0,17326.0,0.0021932355996767865,0.0,0.0,0.0001154334526145677,0.0,0.0,0.0
AP,2003-02-28,24.0,0.0,3.0,7.0,0.0,0.0,1.0,16320.0,0.0014705882352941176,0.0,0.0001838235294117647,0.000428921568627451,0.0,0.0,6.127450980392157e-05
AP,2003-03-31,10.0,0.0,0.0,2.0,0.0,0.0,1.0,17869.0,0.0005596284067379261,0.0,0.0,0.0001119256813475852,0.0,0.0,5.59628406737926e-05
AP,2003-04-30,8.0,0.0,1.0,5.0,0.0,1.0,4.0,15898.0,0.0005032079506856208,0.0,6.29009938357026e-05,0.000314504969178513,0.0,6.29009938357026e-05,0.0002516039753428104
AP,2003-05-31,16.0,0.0,0.0,4.0,0.0,0.0,1.0,15002.0,0.0010665244634048793,0.0,0.0,0.0002666311158512198,0.0,0.0,6.665777896280495e-05
AP,2003-06-30,22.0,1.0,0.0,2.0,0.0,0.0,1.0,14237.0,0.0015452693685467445,7.023951675212475e-05,0.0,0.0001404790335042495,0.0,0.0,7.023951675212475e-05
AP,2003-07-31,22.0,0.0,1.0,6.0,0.0,0.0,1.0,14764.0,0.001490111081007857,0.0,6.77323218639935e-05,0.000406393931183961,0.0,0.0,6.77323218639935e-05
AP,2003-08-31,17.0,0.0,0.0,0.0,0.0,0.0,0.0,15199.0,0.0011184946378051187,0.0,0.0,0.0,0.0,0.0,0.0
AP,2003-09-30,28.0,1.0,0.0,4.0,0.0,0.0,0.0,16835.0,0.0016632016632016633,5.94000594000594e-05,0.0,0.0002376002376002376,0.0,0.0,0.0
AP,2003-10-31,18.0,0.0,1.0,4.0,0.0,0.0,1.0,16363.0,0.0011000427794414227,0.0,6.111348774674571e-05,0.00024445395098698285,0.0,0.0,6.111348774674571e-05
AP,2003-11-30,29.0,0.0,2.0,8.0,0.0,1.0,3.0,14911.0,0.0019448729126148481,0.0,0.0001341291663872309,0.0005365166655489236,0.0,6.706458319361545e-05,0.00020119374958084635
AP,2003-12-31,33.0,2.0,1.0,2.0,0.0,1.0,2.0,15796.0,0.0020891364902506965,0.00012661433274246644,6.330716637123322e-05,0.00012661433274246644,0.0,6.330716637123322e-05,0.00012661433274246644
AP,2004-01-31,25.0,0.0,0.0,7.0,0.0,0.0,2.0,17057.0,0.0014656739168669754,0.0,0.0,0.00041038869672275314,0.0,0.0,0.00011725391334935803
AP,2004-02-29,21.0,1.0,0.0,3.0,0.0,0.0,2.0,16309.0,0.0012876325954994175,6.131583788092464e-05,0.0,0.00018394751364277394,0.0,0.0,0.00012263167576184928
AP,2004-03-31,29.0,0.0,2.0,7.0,0.0,0.0,0.0,17723.0,0.0016362918241832646,0.0,0.00011284771201263894,0.0003949669920442363,0.0,0.0,0.0
AP,2004-04-30,15.0,0.0,0.0,3.0,0.0,0.0,2.0,15340.0,0.0009778357235984355,0.0,0.0,0.0001955671447196871,0.0,0.0,0.0001303780964797914
AP,2004-05-31,34.0,5.0,0.0,4.0,0.0,0.0,1.0,14654.0,0.002320185614849188,0.00034120376688958644,0.0,0.0002729630135116692,0.0,0.0,6.82407533779173e-05
AP,2004-06-30,26.0,2.0,0.0,2.0,0.0,0.0,2.0,14611.0,0.001779481212784888,0.00013688317021422216,0.0,0.00013688317021422216,0.0,0.0,0.00013688317021422216
AP,2004-07-31,30.0,0.0,0.0,1.0,0.0,0.0,0.0,14675.0,0.0020442930153321977,0.0,0.0,6.814310051107325e-05,0.0,0.0,0.0
AP,2004-08-31,12.0,0.0,0.0,2.0,0.0,0.0,2.0,15734.0,0.0007626795474768018,0.0,0.0,0.00012711325791280032,0.0,0.0,0.00012711325791280032
AP,2004-09-30,26.0,0.0,0.0,2.0,0.0,0.0,0.0,15082.0,0.0017239092958493568,0.0,0.0,0.00013260840737302744,0.0,0.0,0.0
AP,2004-10-31,33.0,0.0,0.0,1.0,0.0,0.0,0.0,15677.0,0.0021049945780442685,0.0,0.0,6.378771448618996e-05,0.0,0.0,0.0
AP,2004-11-30,44.0,0.0,0.0,3.0,0.0,0.0,0.0,13564.0,0.0032438808611029196,0.0,0.0,0.00022117369507519905,0.0,0.0,0.0
AP,2004-12-31,46.0,1.0,1.0,4.0,0.0,1.0,3.0,13845.0,0.0033224990971469845,7.222824124232574e-05,7.222824124232574e-05,0.000288912964969303,0.0,7.222824124232574e-05,0.00021668472372697725
AP,2005-01-31,32.0,6.0,1.0,3.0,0.0,1.0,1.0,15937.0,0.0020079061303884043,0.0003764823994478258,6.274706657463764e-05,0.0001882411997239129,0.0,6.274706657463764e-05,6.274706657463764e-05
AP,2005-02-28,66.0,3.0,0.0,3.0,0.0,0.0,2.0,14920.0,0.004423592493297587,0.00020107238605898123,0.0,0.00020107238605898123,0.0,0.0,0.00013404825737265417
AP,2005-03-31,14.0,1.0,0.0,2.0,0.0,0.0,1.0,15876.0,0.0008818342151675485,6.298815822625347e-05,0.0,0.00012597631645250694,0.0,0.0,6.298815822625347e-05
AP,2005-04-30,24.0,2.0,0.0,3.0,0.0,0.0,0.0,14760.0,0.0016260162601626016,0.00013550135501355014,0.0,0.0002032520325203252,0.0,0.0,0.0
AP,2005-05-31,23.0,0.0,0.0,3.0,0.0,0.0,0.0,14559.0,0.001579778830963665,0.0,0.0,0.000206058108386565,0.0,0.0,0.0
AP,2005-06-30,66.0,0.0,0.0,4.0,0.0,0.0,3.0,12965.0,0.005090628615503278,0.0,0.0,0.00030852294639413806,0.0,0.0,0.00023139220979560355
AP,2005-07-31,82.0,0.0,0.0,4.0,0.0,0.0,0.0,13899.0,0.0058997050147492625,0.0,0.0,0.0002877904885243543,0.0,0.0,0.0
AP,2005-08-31,36.0,0.0,2.0,6.0,0.0,0.0,0.0,13791.0,0.0026103980857080703,0.0,0.00014502211587267058,0.00043506634761801175,0.0,0.0,0.0
AP,2005-09-30,94.0,0.0,0.0,0.0,0.0,0.0,0.0,30050.0,0.0031281198003327787,0.0,0.0,0.0,0.0,0.0,0.0
AP,2005-10-31,42.0,0.0,0.0,0.0,0.0,0.0,0.0,15255.0,0.0027531956735496557,0.0,0.0,0.0,0.0,0.0,0.0
AP,2005-11-30,50.0,0.0,1.0,1.0,0.0,0.0,0.0,15682.0,0.003188368830506313,0.0,6.376737661012626e-05,6.376737661012626e-05,0.0,0.0,0.0
AP,2005-12-31,62.0,0.0,0.0,0.0,0.0,0.0,0.0,14850.0,0.004175084175084175,0.0,0.0,0.0,0.0,0.0,0.0
AP,2006-01-31,37.0,1.0,0.0,1.0,0.0,0.0,0.0,17034.0,0.0021721263355641658,5.870611717740989e-05,0.0,5.870611717740989e-05,0.0,0.0,0.0
AP,2006-02-28,26.0,0.0,0.0,1.0,0.0,0.0,0.0,16682.0,0.0015585661191703632,0.0,0.0,5.994485073732166e-05,0.0,0.0,0.0
AP,2006-03-31,42.0,0.0,1.0,2.0,0.0,1.0,2.0,18413.0,0.00228099712159887,0.0,5.430945527616358e-05,0.00010861891055232716,0.0,5.430945527616358e-05,0.00010861891055232716
AP,2006-04-30,35.0,1.0,0.0,2.0,0.0,0.0,2.0,16413.0,0.002132455980015841,6.092731371473832e-05,0.0,0.00012185462742947664,0.0,0.0,0.00012185462742947664
AP,2006-05-31,61.0,1.0,0.0,2.0,0.0,0.0,0.0,17717.0,0.003443020827453858,5.6442964384489474e-05,0.0,0.00011288592876897895,0.0,0.0,0.0
AP,2006-06-30,79.0,1.0,1.0,3.0,0.0,0.0,1.0,20444.0,0.003864214439444336,4.891410682840931e-05,4.891410682840931e-05,0.00014674232048522793,0.0,0.0,4.891410682840931e-05
AP,2006-07-31,62.0,1.0,0.0,0.0,0.0,0.0,0.0,20735.0,0.0029901133349409213,4.8227634434530984e-05,0.0,0.0,0.0,0.0,0.0
AP,2006-08-31,44.0,0.0,1.0,2.0,0.0,0.0,0.0,21198.0,0.0020756675158033777,0.0,4.717426172280404e-05,9.434852344560808e-05,0.0,0.0,0.0
AP,2006-09-30,96.0,0.0,0.0,0.0,0.0,0.0,0.0,22401.0,0.0042855229677246556,0.0,0.0,0.0,0.0,0.0,0.0
AP,2006-10-31,112.0,0.0,1.0,4.0,0.0,1.0,2.0,23274.0,0.004812236830798316,0.0,4.296640027498496e-05,0.00017186560109993984,0.0,4.296640027498496e-05,8.593280054996992e-05
AP,2006-11-30,124.0,3.0,2.0,2.0,0.0,1.0,1.0,23605.0,0.00525312433806397,0.00012709171785638636,8.472781190425757e-05,8.472781190425757e-05,0.0,4.236390595212879e-05,4.236390595212879e-05
AP,2006-12-31,94.0,1.0,0.0,2.0,0.0,0.0,2.0,22162.0,0.00424149444995939,4.5122281382546704e-05,0.0,9.024456276509341e-05,0.0,0.0,9.024456276509341e-05
AP,2007-01-31,214.0,10.0,0.0,1.0,0.0,0.0,1.0,24518.0,0.008728281262745738,0.00040786361040867934,0.0,4.078636104086794e-05,0.0,0.0,4.078636104086794e-05
AP,2007-02-28,223.0,41.0,2.0,2.0,0.0,2.0,2.0,22732.0,0.009809959528418089,0.0018036248460320252,8.798169980644026e-05,8.798169980644026e-05,0.0,8.798169980644026e-05,8.798169980644026e-05
AP,2007-03-31,222.0,19.0,1.0,3.0,0.0,0.0,0.0,24014.0,0.0092446073124011,0.0007912051303406347,4.164237528108603e-05,0.0001249271258432581,0.0,0.0,0.0
AP,2007-04-30,244.0,34.0,3.0,6.0,0.0,2.0,4.0,23120.0,0.01055363321799308,0.0014705882352941176,0.00012975778546712804,0.0002595155709342561,0.0,8.650519031141868e-05,0.00017301038062283736
AP,2007-05-31,265.0,24.0,3.0,5.0,1.0,2.0,2.0,22016.0,0.01203670058139535,0.0010901162790697674,0.00013626453488372093,0.00022710755813953488,4.5421511627906976e-05,9.084302325581395e-05,9.084302325581395e-05
AP,2007-06-30,285.0,9.0,0.0,6.0,0.0,0.0,3.0,21069.0,0.013526982770895628,0.00042716787697565144,0.0,0.0002847785846504343,0.0,0.0,0.00014238929232521716
AP,2007-07-31,204.0,5.0,0.0,5.0,0.0,0.0,0.0,22153.0,0.009208685053943032,0.00022570306504762335,0.0,0.00022570306504762335,0.0,0.0,0.0
